,Player,Pos,BasePos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
59,Eric Bledsoe,PG,PG,30.0,MIL,56.0,1524.0,18.1,0.579,0.304,0.292,2.8,13.3,8.4,28.5,1.6,1.4,15.8,24.0,0.0,2.4,2.9,5.3,0.168,1.1,1.1,2.2,1.6
60,Bogdan Bogdanovic,SG,SG,27.0,SAC,53.0,1510.0,14.3,0.56,0.595,0.164,1.2,11.8,6.4,17.2,1.7,0.9,11.5,22.3,0.0,1.2,1.1,2.4,0.075,0.7,-0.3,0.4,0.9
61,Bojan Bogdanovic,SF,SF,30.0,UTA,63.0,2083.0,15.7,0.603,0.489,0.296,2.2,11.1,6.8,9.9,0.8,0.3,13.1,25.6,0.0,2.7,1.6,4.3,0.099,1.6,-1.5,0.2,1.1
62,Jonah Bolden,PF,PF,24.0,TOT,7.0,47.0,4.9,0.392,0.364,0.364,7.0,14.4,10.6,0.0,3.0,3.7,13.6,13.4,0.0,-0.1,0.1,0.0,-0.008,-8.8,-0.1,-8.9,-0.1
63,Jonah Bolden,PF,PF,24.0,PHI,4.0,14.0,-2.0,0.515,0.333,0.667,0.0,7.9,3.9,0.0,3.5,0.0,34.0,18.1,0.0,-0.1,0.0,0.0,-0.147,-13.9,-0.7,-14.7,0.0
64,Jonah Bolden,PF,PF,24.0,PHO,3.0,33.0,7.9,0.338,0.375,0.25,9.9,17.2,13.5,0.0,2.9,5.3,0.0,11.4,0.0,0.0,0.1,0.0,0.051,-6.6,0.1,-6.5,0.0
65,Marques Bolden,C,C,21.0,CLE,1.0,3.0,19.8,0.0,0.0,0.0,0.0,74.7,37.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,-5.8,11.3,5.5,0.0
66,Jordan Bone,PG,PG,22.0,DET,10.0,53.0,0.8,0.3,0.5,0.0,0.0,8.7,4.3,21.0,0.9,0.0,9.1,18.1,0.0,-0.1,0.0,-0.1,-0.118,-9.0,-2.9,-11.9,-0.1
67,Isaac Bonga,SF,SF,20.0,WAS,58.0,1025.0,10.7,0.627,0.299,0.348,6.3,13.6,9.8,7.7,1.7,1.8,16.2,10.3,0.0,1.3,0.4,1.7,0.081,-2.4,0.0,-2.4,-0.1
68,Devin Booker,SG,SG,23.0,PHO,62.0,2241.0,19.8,0.617,0.313,0.395,1.3,11.7,6.4,30.2,1.0,0.6,15.7,29.5,0.0,4.8,1.2,6.0,0.129,3.1,-1.4,1.7,2.1
69,Chris Boucher,PF,PF,27.0,TOR,55.0,724.0,19.8,0.57,0.381,0.396,14.0,21.1,17.7,4.7,1.3,7.1,7.0,19.4,0.0,1.7,1.5,3.2,0.214,0.4,1.0,1.4,0.6
70,Brian Bowen,SG,SG,21.0,IND,5.0,29.0,-2.0,0.222,0.222,0.0,3.8,22.7,13.3,0.0,0.0,3.0,10.0,15.2,0.0,-0.1,0.0,-0.1,-0.154,-9.7,-2.1,-11.8,-0.1
71,Ky Bowman,PG,PG,22.0,GSW,45.0,1015.0,9.2,0.494,0.333,0.128,2.5,10.7,6.5,19.4,2.1,0.9,17.1,17.2,0.0,-0.6,0.6,-0.1,-0.003,-4.0,-0.3,-4.3,-0.6
72,Avery Bradley,SG,SG,29.0,LAL,49.0,1186.0,8.9,0.537,0.452,0.063,1.7,8.7,5.3,7.1,1.7,0.4,10.7,15.7,0.0,0.2,1.4,1.6,0.066,-2.9,0.5,-2.4,-0.1
73,Tony Bradley,C,C,22.0,UTA,50.0,535.0,21.8,0.675,0.006,0.258,19.3,24.7,22.1,4.9,1.1,3.9,11.8,16.1,0.0,1.8,0.9,2.7,0.242,0.9,0.4,1.3,0.4
74,Jarrell Brantley,PF,PF,23.0,UTA,5.0,13.0,2.7,0.0,0.0,0.0,0.0,40.3,21.1,9.2,0.0,12.8,100.0,6.8,0.0,0.0,0.0,0.0,-0.053,-8.6,5.9,-2.7,0.0
75,Ignas Brazdeikis,SF,SF,21.0,NYK,9.0,53.0,3.3,0.351,0.409,0.227,3.9,6.2,5.0,10.6,0.0,1.8,7.6,21.0,0.0,-0.1,0.0,-0.1,-0.109,-5.0,-3.9,-8.9,-0.1
77,Mikal Bridges,SF,SF,23.0,PHO,65.0,1772.0,13.0,0.623,0.391,0.258,3.6,12.8,8.1,8.9,2.5,1.9,12.5,12.4,0.0,2.2,1.9,4.1,0.111,-0.7,1.5,0.8,1.3
78,Miles Bridges,SF,SF,21.0,CHO,65.0,1995.0,12.1,0.52,0.398,0.174,4.6,15.6,9.9,9.4,1.0,2.2,10.5,20.0,0.0,0.3,1.3,1.6,0.038,-1.5,-1.0,-2.5,-0.3
79,Oshae Brissett,SF,SF,21.0,TOR,19.0,135.0,6.7,0.458,0.417,0.278,7.2,13.0,10.2,7.0,1.4,0.7,14.8,15.0,0.0,-0.1,0.2,0.1,0.042,-5.7,0.3,-5.4,-0.1
80,Ryan Broekhoff,SG,SG,29.0,DAL,17.0,180.0,13.1,0.568,0.864,0.136,3.0,21.7,12.5,8.3,1.3,1.9,8.8,16.3,0.0,0.2,0.2,0.4,0.116,0.4,0.4,0.9,0.1
81,Malcolm Brogdon,PG,PG,27.0,IND,48.0,1472.0,17.8,0.537,0.296,0.246,3.0,13.8,8.5,34.5,1.1,0.5,13.6,25.2,0.0,2.0,1.4,3.5,0.113,2.2,-0.5,1.7,1.4
82,Dillon Brooks,SG,SG,24.0,MEM,65.0,1851.0,11.1,0.508,0.387,0.192,3.5,8.4,6.0,10.0,1.4,1.2,9.7,25.0,0.0,-0.3,1.3,1.0,0.025,-2.8,-1.5,-4.3,-1.1
83,Bruce Brown,SG,SG,23.0,DET,58.0,1634.0,11.9,0.518,0.215,0.266,4.2,15.0,9.5,20.4,1.9,1.5,16.7,16.0,0.0,0.8,1.4,2.1,0.062,-2.0,0.8,-1.2,0.3
84,Charlie Brown,SG,SG,22.0,ATL,10.0,40.0,11.1,0.472,0.474,0.263,5.3,5.5,5.4,7.3,2.3,4.2,12.4,25.1,0.0,0.0,0.0,0.0,-0.028,-1.1,-1.4,-2.5,0.0
85,Jaylen Brown,SF,SF,23.0,BOS,50.0,1702.0,17.1,0.589,0.364,0.28,3.4,16.5,10.0,10.2,1.6,0.9,11.8,24.7,0.0,2.1,2.3,4.5,0.126,1.0,-0.1,0.9,1.2
86,Moses Brown,C,C,20.0,POR,9.0,33.0,6.7,0.407,0.0,0.8,9.6,34.0,22.0,4.1,1.4,2.6,18.2,21.2,0.0,-0.1,0.0,0.0,-0.062,-8.2,-1.7,-9.9,-0.1
87,Sterling Brown,SF,SF,24.0,MIL,45.0,665.0,9.3,0.478,0.523,0.161,4.4,19.2,12.3,8.8,1.5,0.9,13.4,16.7,0.0,-0.4,1.3,1.0,0.071,-3.1,1.0,-2.0,0.0
88,Troy Brown Jr.,SG,SG,20.0,WAS,61.0,1519.0,13.7,0.534,0.287,0.225,4.4,19.6,11.7,13.0,2.3,0.3,10.5,17.0,0.0,1.2,0.9,2.2,0.069,-0.8,-0.4,-1.3,0.3
89,Jalen Brunson,PG,PG,23.0,DAL,57.0,1022.0,15.0,0.553,0.309,0.193,2.3,11.3,6.9,26.9,1.0,0.3,13.6,20.4,0.0,1.6,0.7,2.3,0.108,0.1,-0.9,-0.8,0.3
90,Thomas Bryant,C,C,22.0,WAS,38.0,901.0,20.0,0.659,0.176,0.309,8.8,23.4,15.8,11.9,0.7,3.2,12.1,18.3,0.0,2.4,0.5,2.9,0.153,2.1,-1.2,0.9,0.7
91,Reggie Bullock,SG,SG,28.0,NYK,29.0,684.0,9.3,0.502,0.496,0.094,2.0,8.8,5.3,8.8,1.8,0.4,7.5,15.6,0.0,0.2,0.3,0.5,0.036,-2.7,-0.3,-3.0,-0.2
92,Trey Burke,PG,PG,27.0,PHI,25.0,329.0,15.4,0.545,0.299,0.142,5.0,6.7,5.9,24.2,1.0,0.3,8.2,19.3,0.0,0.6,0.2,0.9,0.129,0.7,-1.1,-0.5,0.1
93,Alec Burks,SG,SG,28.0,TOT,59.0,1612.0,16.0,0.549,0.389,0.358,2.8,15.2,8.8,16.9,1.7,0.9,9.5,23.8,0.0,1.9,1.1,2.9,0.088,0.6,-0.7,-0.2,0.7
94,Alec Burks,SG,SG,28.0,GSW,48.0,1390.0,16.1,0.552,0.373,0.373,2.8,15.3,8.8,17.4,1.7,1.1,9.8,23.8,0.0,1.6,0.8,2.5,0.085,0.7,-0.6,0.1,0.7
95,Alec Burks,SG,SG,28.0,PHI,11.0,222.0,14.9,0.527,0.49,0.27,3.0,14.9,9.0,13.4,1.8,0.0,7.4,23.5,0.0,0.2,0.2,0.5,0.103,-0.2,-1.5,-1.7,0.0
96,Deonte Burton,SG,SG,26.0,OKC,34.0,284.0,5.9,0.426,0.438,0.114,2.4,15.9,9.4,5.6,0.9,3.0,11.3,19.3,0.0,-0.6,0.3,-0.3,-0.046,-5.5,-0.4,-5.8,-0.3
97,Jimmy Butler,SF,SF,30.0,MIA,54.0,1851.0,23.4,0.583,0.162,0.679,6.2,15.2,10.9,28.1,2.4,1.6,11.2,25.2,0.0,6.0,2.5,8.5,0.219,4.0,1.3,5.2,3.4
98,Bruno Caboclo,SF,SF,24.0,TOT,27.0,220.0,13.4,0.455,0.364,0.065,10.6,14.5,12.6,7.4,2.5,6.3,10.2,16.7,0.0,0.0,0.4,0.3,0.07,-2.5,1.1,-1.4,0.0
99,Bruno Caboclo,SF,SF,24.0,MEM,22.0,192.0,11.9,0.441,0.362,0.043,9.5,14.5,12.0,7.0,2.4,5.4,9.1,16.7,0.0,-0.1,0.3,0.2,0.051,-3.3,0.8,-2.4,0.0
100,Bruno Caboclo,SF,SF,24.0,HOU,5.0,28.0,23.6,0.563,0.375,0.25,18.6,15.1,16.9,10.1,3.3,12.2,18.4,16.0,0.0,0.1,0.1,0.1,0.2,2.5,3.2,5.7,0.1
102,Kentavious Caldwell-Pope,SG,SG,26.0,LAL,63.0,1603.0,11.6,0.592,0.474,0.204,2.6,6.3,4.5,8.7,1.6,0.7,9.8,14.8,0.0,2.0,1.8,3.8,0.114,-0.8,0.5,-0.3,0.7
103,Vlatko Cancar,SF,SF,22.0,DEN,14.0,45.0,11.4,0.507,0.4,0.267,12.4,12.4,12.4,9.1,1.1,2.0,15.2,19.1,0.0,0.0,0.0,0.1,0.069,-3.5,-1.1,-4.5,0.0
104,Clint Capela,C,C,25.0,HOU,39.0,1279.0,20.7,0.626,0.0,0.268,13.7,30.5,22.0,5.7,1.2,4.8,12.7,16.0,0.0,2.9,2.1,5.0,0.186,1.1,0.4,1.5,1.1
105,DeMarre Carroll,SF,SF,33.0,TOT,21.0,231.0,8.5,0.523,0.5,0.667,5.1,16.7,10.9,10.1,0.8,1.5,18.6,15.8,0.0,0.0,0.1,0.1,0.026,-3.4,-1.1,-4.5,-0.1
106,DeMarre Carroll,SF,SF,33.0,SAS,15.0,135.0,5.0,0.437,0.448,0.69,5.6,19.2,12.4,10.2,0.7,1.3,20.9,15.4,0.0,-0.2,0.1,-0.1,-0.038,-6.0,-1.1,-7.1,-0.2
107,DeMarre Carroll,SF,SF,33.0,HOU,6.0,96.0,13.5,0.624,0.56,0.64,4.3,13.2,8.7,10.0,1.0,1.8,15.8,16.4,0.0,0.2,0.1,0.2,0.116,0.3,-1.1,-0.8,0.0
108,Jevon Carter,PG,PG,24.0,PHO,50.0,754.0,10.4,0.535,0.571,0.122,3.6,11.0,7.2,11.7,2.4,1.5,12.6,13.9,0.0,0.3,0.7,1.1,0.068,-1.6,1.0,-0.6,0.3
109,Vince Carter,SF,SF,43.0,ATL,60.0,876.0,7.6,0.47,0.664,0.095,2.2,13.2,7.6,7.7,1.2,2.4,9.4,16.6,0.0,-0.6,0.4,-0.2,-0.011,-3.1,-1.2,-4.3,-0.5
110,Wendell Carter Jr.,C,C,20.0,CHI,43.0,1256.0,15.5,0.59,0.085,0.443,11.6,24.6,17.8,6.0,1.3,2.7,14.9,16.4,0.0,1.7,1.6,3.3,0.127,-2.1,-0.3,-2.4,-0.1
111,Michael Carter-Williams,SG,SG,28.0,ORL,42.0,773.0,15.7,0.539,0.281,0.36,5.9,13.8,9.7,19.4,2.8,2.3,14.6,18.4,0.0,0.7,1.1,1.9,0.116,-1.3,1.7,0.4,0.5
112,Alex Caruso,PG,PG,25.0,LAL,58.0,1032.0,11.0,0.538,0.412,0.292,1.5,10.1,5.9,12.6,2.8,1.4,13.6,13.9,0.0,0.6,1.6,2.2,0.103,-2.4,2.4,0.1,0.5
113,Willie Cauley-Stein,C,C,26.0,TOT,54.0,1097.0,17.0,0.589,0.003,0.219,8.0,23.2,15.5,9.9,2.1,4.9,10.8,14.4,0.0,1.5,1.5,3.0,0.129,-1.2,1.7,0.5,0.7
114,Willie Cauley-Stein,C,C,26.0,GSW,41.0,940.0,16.2,0.573,0.0,0.222,7.9,22.0,14.7,9.9,2.3,4.8,11.0,14.4,0.0,1.0,1.2,2.2,0.113,-1.5,1.6,0.1,0.5
